6,832111;5,198151;4,763214;-0,1541629;-0,01176651;0,003499363;-0,356608;-0,7745646;-0,6079231;0,8335522;0,3976273;-0,3139038;0,2203348;;;;0,5023823;7,390213;6,323059;-0,0002632452;-0,04442906;0,01738301;-0,5221797;-0,6269756;-0,6533228;0,08724368;0,0125969;-0,4140633;-0,9059699;;;;-2,078236;-7,128163;6,439652;-0,1345345;-0,004432542;-0,0015597;-0,1049167;0,525573;-0,9493899;0,3309231;-0,2531857;-0,3308205;0,8467258;;;;-8,410637;5,003424;0,2419134;0,01075087;-0,006278961;0,02323642;0,686509;-0,7398719;0,2148306;0,5482134;-0,1127918;0,6885561;0,4611188;;;;-8,576673;4,620537;0,4411642;-0,04243287;-0,02978699;0,01512588;1,159367;-0,07021398;-0,1479993;0,5821542;0,6241007;0,2931527;-0,4308785;;;
6,835687;5,212651;4,777809;-0,007169729;-0,03941905;0,1925741;-0,3560478;-0,7753847;-0,6083862;0,8329735;0,397178;-0,314978;0,2217962;;;;0,5078914;7,448047;6,360803;-0,001437631;-0,01861967;0,06066158;-0,5206803;-0,6267176;-0,654188;0,0878782;0,01221129;-0,4142061;-0,9058485;;;;-2,0767;-7,126509;6,466895;-0,08823788;0,02062998;-0,09703239;-0,1018146;0,5248781;-0,948225;0,3315268;-0,2532547;-0,3316357;0,84615;;;;-8,399814;5,001657;0,247242;-0,03318498;0,02804786;0,0321622;0,6871623;-0,7395939;0,2163491;0,5478395;-0,1129215;0,6886001;0,4614655;;;;-8,582228;4,616412;0,5067642;-0,05320831;-0,02118093;-0,02128771;1,159096;-0,06989479;-0,15055;0,5824569;0,6235847;0,2934613;-0,4310063;;;
6,837425;5,20849;4,814172;-0,01302504;-0,04686644;0,008318282;-0,3582298;-0,7720919;-0,6093243;0,8328256;0,3972652;-0,3153512;0,2216652;;;;0,5135937;7,354455;6,391003;-0,0171787;-0,004190314;0,004189046;-0,5212076;-0,6261348;-0,6552742;0,08793441;0,01211431;-0,4141087;-0,9058889;;;;-2,072844;-7,095425;6,448308;-0,09250793;0,029016;-0,02518351;-0,1039764;0,5291308;-0,9485117;0,3313468;-0,2535778;-0,3322763;0,8458723;;;;-8,415823;4,985443;0,2844246;0,01438444;0,01650619;-0,006863679;0,6867644;-0,7387293;0,2136454;0,5478123;-0,1130214;0,6887243;0,4612879;;;;-8,582023;4,601686;0,5067084;-0,06158729;-0,01149119;-0,03448748;1,159938;-0,07016607;-0,1505222;0,582713;0,6230313;0,2939437;-0,4311318;;;
6,848228;5,197355;4,821557;0,01234241;-0,04237974;0,006249093;-0,3578331;-0,7722505;-0,6116733;0,8326039;0,39754;-0,3156285;0,2216107;;;;0,5171455;7,397648;6,377951;-0,01457904;-0,01103939;-0,01528651;-0,5208771;-0,6263905;-0,6578242;0,08788582;0,01208757;-0,414075;-0,9059094;;;;-2,094569;-7,051537;6,422664;-0,08378942;0,0189297;-0,01203428;-0,09908283;0,5263889;-0,9486598;0,3311016;-0,2538891;-0,3327492;0,8456891;;;;-8,385436;4,98881;0,2328114;0,01593539;0,02384883;0,01476638;0,6904621;-0,7405543;0,2162689;0,5475967;-0,1129958;0,6889551;0,4612056;;;;-8,560245;4,598236;0,5112533;-0,01695812;-0,004002599;0,005715049;1,157673;-0,07530813;-0,1452707;0,5828856;0,622869;0,2940718;-0,4310455;;;
6,805094;5,220378;4,752016;-0,01324808;-0,03403728;0,01933609;-0,3574289;-0,7716349;-0,6104611;0,8324954;0,3975549;-0,315987;0,2214807;;;;0,5190945;7,354482;6,398438;0,002286739;-0,02730564;-0,008652899;-0,5190324;-0,6264266;-0,6580684;0,08776644;0,01186577;-0,4141701;-0,9058804;;;;-2,100274;-7,099029;6,443279;-0,08584312;-0,007904712;-0,01682994;-0,09767735;0,526449;-0,94785;0,3308916;-0,2539874;-0,3333277;0,8455139;;;;-8,379979;4,998096;0,2542894;-0,001569356;-0,006275361;0,02542032;0,6913626;-0,7399807;0,2163167;0,5475679;-0,1127892;0,6889423;0,4613095;;;;-8,569507;4,612856;0,5109337;-0,03921975;0,004638955;0,01004777;1,157764;-0,07473182;-0,1462524;0,5831814;0,6226392;0,2943003;-0,4308214;;;
6,815842;5,194108;4,792096;0,02654788;-0,02380803;0,009675776;-0,3572966;-0,7732882;-0,6106766;0,8322741;0,3979041;-0,3160751;0,2215597;;;;0,5210612;7,284251;6,411932;0,04595193;-0,03072371;-0,02574496;-0,5199062;-0,6264205;-0,6570388;0,0873651;0,01166592;-0,4146073;-0,9057218;;;;-2,05105;-7,091898;6,466148;-0,1118788;0,01089591;-0,003447922;-0,1024347;0,5261571;-0,9483693;0,3305903;-0,2542574;-0,3340181;0,8452781;;;;-8,379911;4,996382;0,2707282;0,02485527;0,03320846;0,01480321;0,6876108;-0,7405795;0,2162418;0,5473499;-0,1127071;0,689241;0,4611421;;;;-8,553127;4,607523;0,5115886;-0,02699858;-0,01691142;-0,01660126;1,159731;-0,06991214;-0,1491146;0,5833312;0,6223245;0,2944879;-0,430945;;;
6,817721;5,222297;4,744896;0,004109663;-0,03013931;0,03587065;-0,3590339;-0,7727287;-0,6099589;0,8320714;0,3980019;-0,3164239;0,2216475;;;;0,5646786;7,323618;6,36015;0,01594763;-0,03267252;-0,004230525;-0,5204646;-0,6261436;-0,6558548;0,08729204;0,01135397;-0,4148298;-0,9056309;;;;-2,032646;-7,08457;6,458531;-0,06648633;0,02221056;-0,009698668;-0,1003338;0,5254886;-0,9494841;0,3306492;-0,2544648;-0,3342503;0,8451008;;;;-8,403642;5,008535;0,2419102;0,01319873;0,01699562;0,00415436;0,6884216;-0,7407542;0,2140894;0,5472218;-0,1127639;0,6893882;0,46106;;;;-8,591365;4,619925;0,5173759;-0,02064525;-0,01261357;-0,01097709;1,159875;-0,07131049;-0,1489785;0,5834506;0,622083;0,2946402;-0,4310281;;;
6,823112;5,271875;4,746827;0,004238831;-0,05973858;0,03464916;-0,3581383;-0,7737619;-0,6117461;0,831798;0,3981714;-0,3170216;0,2215149;;;;0,553722;7,408519;6,400756;0,03641472;-0,04922048;-0,01708288;-0,5210969;-0,6265454;-0,6561671;0,08706255;0,01100426;-0,4152664;-0,9054573;;;;-2,054405;-7,066212;6,436809;-0,05991479;0,0088007;0,005602259;-0,1022786;0,5243402;-0,9484086;0,3304188;-0,2545855;-0,3344366;0,8450809;;;;-8,394762;5,008343;0,2108063;-0,02490879;0,01075814;0,007433225;0,6884761;-0,7394916;0,2157063;0,5470613;-0,112979;0,689349;0,4612565;;;;-8,571107;4,601918;0,4888703;-0,001633353;-0,02338952;0,01223333;1,159733;-0,07187083;-0,1489877;0,5835354;0,6220143;0,2944742;-0,4311259;;;
6,851882;5,256631;4,785314;-0,02776543;-0,002361326;0,02379633;-0,3559096;-0,7735299;-0,6119769;0,8318577;0,3979659;-0,3171352;0,2214975;;;;0,570114;7,428302;6,395599;0,02405716;-0,07448438;-0,02142406;-0,519303;-0,6279629;-0,657589;0,0867466;0,0104492;-0,4156189;-0,9053324;;;;-2,034957;-7,062975;6,501977;-0,1185575;0,05202169;-0,008431829;-0,09999169;0,5237496;-0,9486189;0,3303704;-0,255134;-0,3349327;0,8447378;;;;-8,417933;4,994014;0,258982;0,02826991;0,01497733;0,02354329;0,6881773;-0,7402018;0,2156974;0,5469179;-0,1127905;0,6895636;0,4611519;;;;-8,583946;4,609006;0,5103189;-0,04765627;-0,008264771;0,003198751;1,157933;-0,07273617;-0,1484925;0,5838524;0,6216902;0,2946763;-0,4310261;;;
6,848314;5,240341;4,767082;-0,004323848;-0,01612566;0,00848461;-0,3567082;-0,7715839;-0,6142631;0,8318239;0,3980154;-0,3172909;0,2213124;;;;0,5756515;7,403097;6,403292;0,0251411;-0,01938769;0,004457074;-0,5211076;-0,6271003;-0,6564567;0,08685464;0,01026812;-0,4159085;-0,9051911;;;;-2,058502;-7,081032;6,477046;-0,1010983;0,01967154;-0,00548321;-0,09884123;0,5256611;-0,9504558;0,3302383;-0,2554133;-0,335381;0,8445272;;;;-8,399985;4,995801;0,2476921;-0,003064893;0,002499787;0,02569243;0,6891123;-0,7406248;0,2166501;0,546816;-0,1126863;0,6895747;0,4612817;;;;-8,571026;4,592608;0,5071241;-0,0226528;-0,02982781;-0,01230486;1,158189;-0,07360978;-0,1462291;0,5840141;0,6213693;0,2947651;-0,431209;;;
6,819471;5,197973;4,777604;-0,01787403;-0,01346207;0,02817574;-0,3561448;-0,7730111;-0,6112251;0,8317899;0,3979005;-0,3174599;0,2214045;;;;0,5737933;7,4175;6,399455;0,0188514;-0,01834385;0,002252807;-0,5199888;-0,6255986;-0,6555505;0,08697423;0,01012138;-0,4161445;-0,9050728;;;;-2,043891;-7,121152;6,482741;-0,1097358;0,01041559;-0,02110674;-0,1020906;0,5265009;-0,9473018;0,3301695;-0,2555481;-0,3360172;0,8442604;;;;-8,421548;5,014161;0,2693653;0,0008000928;0,008662093;-0,0001874776;0,6877145;-0,739779;0,2153668;0,5468174;-0,1127477;0,6895958;0,4612333;;;;-8,585716;4,616666;0,4554057;-0,05564661;-0,02438883;0,01397621;1,159231;-0,07184982;-0,1505596;0,5843691;0,6210591;0,294754;-0,4311824;;;
6,813962;5,167758;4,839298;-0,01347419;-0,03890515;0,0346645;-0,3540518;-0,7762453;-0,6113154;0,8316333;0,3978625;-0,3177562;0,2216356;;;;0,5427269;7,37416;6,371694;-0,005302143;0,02683457;0,02802;-0,5191036;-0,627559;-0,6566864;0,08747582;0,01027135;-0,4161119;-0,9050377;;;;-2,047254;-7,150135;6,455828;-0,09648914;-0,001219743;0,1377576;-0,09939592;0,5239043;-0,9490353;0,3289883;-0,2561962;-0,3361399;0,8444762;;;;-8,414406;5,014076;0,2546767;-0,02058467;-0,003835626;-0,005615089;0,6887836;-0,7400562;0,2158811;0,5468931;-0,1129079;0,6894539;0,4613166;;;;-8,571203;4,613089;0,4669657;-0,02735411;-0,01045105;-0,008799626;1,158934;-0,07212748;-0,1508548;0,5844188;0,6209011;0,2948499;-0,431277;;;
6,806858;5,216411;4,77384;0,004082512;-0,03682688;0,03913145;-0,357375;-0,7739288;-0,6115882;0,8314236;0,3979594;-0,3180957;0,2217615;;;;0,52061;7,376329;6,394788;0,02312104;-0,03695502;-0,01471872;-0,5191762;-0,6245137;-0,6555688;0,08728909;0,01005782;-0,4163713;-0,9049389;;;;-2,065502;-7,148263;6,44879;-0,08375431;0,006460373;-0,02655687;-0,1012193;0,5253118;-0,9486343;0,3291595;-0,2562739;-0,3365703;0,8442144;;;;-8,403661;5,002997;0,2329721;-0,01787478;-0,003774068;0,01489047;0,6886288;-0,7403395;0,2157271;0,5468384;-0,112955;0,6893594;0,4615111;;;;-8,578711;4,621912;0,5179086;-0,04737639;-0,006116768;-0,004499956;1,157802;-0,07269511;-0,1510404;0,5846708;0,6205992;0,2950725;-0,4312179;;;
6,84827;5,208718;4,796126;-0,01444595;-0,03643833;0,02589953;-0,3563428;-0,7727936;-0,6100445;0,8313105;0,3979364;-0,3184106;0,221775;;;;0,5059018;7,383424;6,365193;0,04992461;-0,001641244;0,0005139662;-0,5204228;-0,627971;-0,6562837;0,08738836;0,01014642;-0,416861;-0,9047028;;;;-2,091525;-7,10291;6,481394;-0,07503995;0,0003603064;-0,003417559;-0,1012255;0,5257399;-0,9487727;0,3289052;-0,2562632;-0,3368181;0,844218;;;;-8,40184;5,003037;0,2384022;0,01594216;-0,01416368;0,01476139;0,6884423;-0,7406167;0,2146817;0,5468906;-0,1127787;0,6893603;0,461491;;;;-8,569327;4,599971;0,5108848;-0,07320154;-0,01145393;0,009569295;1,15884;-0,07344723;-0,147194;0,5851678;0,6201543;0,2953304;-0,4310071;;;
6,833876;5,219954;4,78143;-0,006989412;-0,02809306;0,04021927;-0,3592066;-0,7709538;-0,6119437;0,8311819;0,3979008;-0,3187181;0,2218788;;;;0,4840221;7,410594;6,389698;0,007875741;-0,02579784;0,002509946;-0,5183889;-0,6281582;-0,6559147;0,08738787;0,00998811;-0,416979;-0,9046502;;;;-2,095161;-7,051872;6,477242;-0,081618;0,02267537;0,005690171;-0,1003039;0,5240452;-0,9487745;0,3285885;-0,256467;-0,3369654;0,8442206;;;;-8,421579;5,010436;0,258552;-0,01433085;-0,005981018;-0,02830995;0,6875582;-0,7414765;0,2150835;0,5470715;-0,1130913;0,6892057;0,461431;;;;-8,571453;4,623921;0,503585;-0,04120379;-0,02010703;0,009733425;1,15911;-0,07218225;-0,1474577;0,585481;0,6198843;0,2953762;-0,4309388;;;
6,84117;5,213226;4,734258;-0,006900442;-0,01464966;0,03150525;-0,3574846;-0,7723339;-0,6128444;0,8311133;0,3978635;-0,3189334;0,2218936;;;;0,4894795;7,354567;6,355902;0,03365219;-0,03473702;-0,01466653;-0,5208723;-0,6261176;-0,6586044;0,08723461;0,009855446;-0,4173226;-0,904508;;;;-2,113459;-7,004475;6,473337;-0,1032978;0,03115692;0,00570378;-0,1014211;0,5248443;-0,9499965;0,3280725;-0,2567561;-0,3372391;0,8442242;;;;-8,410754;5,010507;0,2656463;0,007601759;0,01387514;0,004147372;0,6895084;-0,7397617;0,2151806;0,5470206;-0,1130927;0,6893036;0,4613447;;;;-8,578753;4,631306;0,4850239;-0,05099706;-0,01257681;-0,02337334;1,15929;-0,07373174;-0,1466149;0,5856617;0,6195201;0,2956986;-0,4309958;;;
6,844694;5,173958;4,785145;-0,02438259;-0,03648353;0,02695478;-0,3564659;-0,7714666;-0,6114597;0,8310457;0,3977369;-0,3192774;0,2218788;;;;0,4639512;7,300471;6,342957;0,03388889;0,01260135;0,004726631;-0,5199993;-0,6278313;-0,6570287;0,08735638;0,01004987;-0,4175967;-0,9043676;;;;-2,113212;-7,049889;6,452011;-0,101083;0,0144608;-0,01107454;-0,09989183;0,5260651;-0,9498966;0,3278027;-0,2569128;-0,3376191;0,8441294;;;;-8,387363;4,999539;0,2564661;-0,01673556;0,001283736;-0,03258058;0,6892732;-0,7406255;0,2169565;0,547197;-0,1134144;0,6891845;0,4612344;;;;-8,560448;4,611068;0,5204465;-0,05361624;-0,02332718;-0,01027853;1,160434;-0,07176897;-0,1462773;0,5859982;0,6190871;0,2959319;-0,4310006;;;
6,837519;5,192632;4,763272;0,008779025;-0,02519826;0,01836802;-0,358885;-0,7723601;-0,6117031;0,8309053;0,3979011;-0,3194294;0,2218916;;;;0,4730848;7,336586;6,36104;0,0484786;-0,04779165;-0,01238656;-0,5196015;-0,627546;-0,6582308;0,08711237;0,009792796;-0,4180557;-0,9041819;;;;-2,116827;-7,099058;6,44897;-0,09135669;0,01578812;-0,01652933;-0,09921526;0,5238525;-0,9482834;0,3277529;-0,2570994;-0,3379306;0,8439673;;;;-8,417877;5,001451;0,2787881;0,0128993;0,0171046;0,0408589;0,6901454;-0,7411779;0,2161283;0,5469759;-0,1131409;0,6893567;0,4613065;;;;-8,585806;4,620263;0,4700506;-0,04424442;-0,007181455;0,02862876;1,1598;-0,07161187;-0,1477117;0,586296;0,6189786;0,2959042;-0,4307703;;;
6,855504;5,183132;4,785281;-0,06181857;-0,02318439;0,02137466;-0,3573619;-0,7730119;-0,6131648;0,8310475;0,3974501;-0,3197235;0,2217436;;;;0,5277926;7,415873;6,372796;0,008389872;-0,03266904;-0,01806064;-0,5210885;-0,6250187;-0,6566733;0,08700454;0,009666692;-0,4181713;-0,9041402;;;;-2,090967;-7,12446;6,430697;-0,08273972;0,02842583;-0,005274841;-0,1017172;0,5253899;-0,9496979;0,3277597;-0,2574011;-0,3381374;0,8437898;;;;-8,389235;4,997574;0,2365272;0,02724063;-0,005827193;0,02018497;0,6874438;-0,7392215;0,216232;0,5469738;-0,1128696;0,6894669;0,4612108;;;;-8,582347;4,631328;0,4739005;-0,05221167;-0,02977486;0,01173252;1,159006;-0,07256953;-0,1494425;0,5866254;0,6186883;0,2958583;-0,4307705;;;
6,819425;5,203146;4,803051;-0,003207744;-0,01056851;0,006319937;-0,3577088;-0,7723759;-0,6119697;0,8310382;0,3975289;-0,3196656;0,221721;;;;0,5607353;7,42497;6,400961;0,02613901;-0,01290897;-0,01692774;-0,5208157;-0,6261315;-0,6575454;0,08698848;0,009694914;-0,4184154;-0,9040285;;;;-2,047501;-7,10472;6,477154;-0,07081424;0,01632937;-0,02856677;-0,09985577;0,5241937;-0,9490486;0,328071;-0,2573836;-0,3382713;0,8436205;;;;-8,406984;4,985131;0,2918362;0,01994434;-0,006942361;-0,004635539;0,6892295;-0,7400513;0,2157603;0,5471574;-0,1127682;0,689473;0,4610087;;;;-8,549245;4,591063;0,5007027;-0,06254499;0,0003570127;-0,01227612;1,158521;-0,07437203;-0,1506034;0,5868374;0,6183698;0,2962012;-0,4307035;;;
6,833827;5,208543;4,810495;0,008703702;-0,009866923;0,01952919;-0,3560043;-0,7720398;-0,6113266;0,8309529;0,3976606;-0,31963;0,2218554;;;;0,5735261;7,387037;6,385377;0,003381688;-0,003863937;0,006767089;-0,5214967;-0,6266958;-0,6558929;0,08718324;0,009647554;-0,4184327;-0,9040022;;;;-2,067391;-7,069942;6,451585;-0,09237652;0,000752984;-0,01894945;-0,09984771;0,5226496;-0,9489386;0,328101;-0,257359;-0,3385909;0,8434881;;;;-8,385553;5,003231;0,2617868;0,002051412;-0,01005603;-0,001379156;0,6897386;-0,7400587;0,2174222;0,547306;-0,1126976;0,6894106;0,4609429;;;;-8,55674;4,616992;0,4584361;-0,08662817;0,01331364;0,009754711;1,159311;-0,07187492;-0,1490026;0,5872135;0,6180867;0,296553;-0,4303549;;;
6,830209;5,2158;4,817729;-0,03233538;-0,03364317;0,04118761;-0,3561136;-0,7752464;-0,6108804;0,8309005;0,3974511;-0,319937;0,2219848;;;;0,5096781;7,358319;6,394639;0,00849221;-0,03420824;0,02529103;-0,5190042;-0,6270307;-0,6556574;0,08732377;0,009281743;-0,4184958;-0,9039633;;;;-2,094601;-7,084354;6,426666;-0,09902204;0,02750751;-0,04620951;-0,09894869;0,5246108;-0,9492952;0,328386;-0,2575517;-0,3389621;0,8431692;;;;-8,392668;4,988687;0,2732722;0,02778461;0,01491307;0,001953719;0,6890787;-0,7399111;0,2157491;0,5472873;-0,1126197;0,6895926;0,4607118;;;;-8,574787;4,613132;0,4521846;-0,04101402;-0,001832563;-0,02757577;1,160194;-0,07327785;-0,1481339;0,5871729;0,6179044;0,2968493;-0,4304678;;;
